getpwuid_r did not find a match for uid 501
Filtering the log data using "process == "FloppyTurd""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-06 21:16:01.025609-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/MainMenu.png
2025-07-06 21:16:01.025690-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/MainMenu.png, directory=mainmenu, baseName=mainmenu/MainMenu
2025-07-06 21:16:01.025722-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.025752-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://MainMenu
2025-07-06 21:16:01.025969-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://MainMenu
2025-07-06 21:16:01.026004-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INIT] MetalTextureCache initialized with device: 0x10140eaf0
2025-07-06 21:16:01.032419-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://MainMenu (id=1)
2025-07-06 21:16:01.032463-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x101707420, w=320, h=180, file=asset://MainMenu
2025-07-06 21:16:01.032753-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/EmptyPainting.png
2025-07-06 21:16:01.032799-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/EmptyPainting.png, directory=mainmenu, baseName=mainmenu/EmptyPainting
2025-07-06 21:16:01.032836-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.032868-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://EmptyPainting
2025-07-06 21:16:01.032899-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://EmptyPainting
2025-07-06 21:16:01.033657-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://EmptyPainting (id=2)
2025-07-06 21:16:01.033696-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x101708b70, w=96, h=96, file=asset://EmptyPainting
2025-07-06 21:16:01.033734-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/FloppyLogo.png
2025-07-06 21:16:01.033768-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/FloppyLogo.png, directory=mainmenu, baseName=mainmenu/FloppyLogo
2025-07-06 21:16:01.033798-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.033827-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://FloppyLogo
2025-07-06 21:16:01.033857-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://FloppyLogo
2025-07-06 21:16:01.034509-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://FloppyLogo (id=3)
2025-07-06 21:16:01.034543-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x101708cf0, w=112, h=80, file=asset://FloppyLogo
2025-07-06 21:16:01.034579-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/F.png
2025-07-06 21:16:01.034612-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/F.png, directory=mainmenu, baseName=mainmenu/F
2025-07-06 21:16:01.034641-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.034671-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://F
2025-07-06 21:16:01.034695-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://F
2025-07-06 21:16:01.035225-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://F (id=4)
2025-07-06 21:16:01.035255-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x101709510, w=28, h=40, file=asset://F
2025-07-06 21:16:01.035286-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/LockedPainting.png
2025-07-06 21:16:01.035316-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/LockedPainting.png, directory=mainmenu, baseName=mainmenu/LockedPainting
2025-07-06 21:16:01.035346-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.035376-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://LockedPainting
2025-07-06 21:16:01.035400-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://LockedPainting
2025-07-06 21:16:01.035978-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://LockedPainting (id=5)
2025-07-06 21:16:01.036007-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x101709f10, w=96, h=96, file=asset://LockedPainting
2025-07-06 21:16:01.036042-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/ParkLevelPainting.png
2025-07-06 21:16:01.036075-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/ParkLevelPainting.png, directory=mainmenu, baseName=mainmenu/ParkLevelPainting
2025-07-06 21:16:01.036104-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.036133-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://ParkLevelPainting
2025-07-06 21:16:01.036167-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://ParkLevelPainting
2025-07-06 21:16:01.036773-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://ParkLevelPainting (id=6)
2025-07-06 21:16:01.036809-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x10170b960, w=96, h=96, file=asset://ParkLevelPainting
2025-07-06 21:16:01.036840-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/SewerLevelPainting.png
2025-07-06 21:16:01.036869-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/SewerLevelPainting.png, directory=mainmenu, baseName=mainmenu/SewerLevelPainting
2025-07-06 21:16:01.036896-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.036923-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://SewerLevelPainting
2025-07-06 21:16:01.036948-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://SewerLevelPainting
2025-07-06 21:16:01.037423-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://SewerLevelPainting (id=7)
2025-07-06 21:16:01.037453-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x10150d3d0, w=96, h=96, file=asset://SewerLevelPainting
2025-07-06 21:16:01.037488-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/DesertLevelPainting.png
2025-07-06 21:16:01.037517-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/DesertLevelPainting.png, directory=mainmenu, baseName=mainmenu/DesertLevelPainting
2025-07-06 21:16:01.037541-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.037569-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://DesertLevelPainting
2025-07-06 21:16:01.037601-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://DesertLevelPainting
2025-07-06 21:16:01.038110-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://DesertLevelPainting (id=8)
2025-07-06 21:16:01.038139-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x10170c640, w=96, h=96, file=asset://DesertLevelPainting
2025-07-06 21:16:01.038171-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/SnowLevelPainting.png
2025-07-06 21:16:01.038202-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/SnowLevelPainting.png, directory=mainmenu, baseName=mainmenu/SnowLevelPainting
2025-07-06 21:16:01.038231-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.038254-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://SnowLevelPainting
2025-07-06 21:16:01.038282-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://SnowLevelPainting
2025-07-06 21:16:01.038731-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://SnowLevelPainting (id=9)
2025-07-06 21:16:01.038760-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x101608a50, w=96, h=96, file=asset://SnowLevelPainting
2025-07-06 21:16:01.038797-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/CastleLevelPainting.png
2025-07-06 21:16:01.038828-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/CastleLevelPainting.png, directory=mainmenu, baseName=mainmenu/CastleLevelPainting
2025-07-06 21:16:01.038857-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.038893-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://CastleLevelPainting
2025-07-06 21:16:01.038920-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://CastleLevelPainting
2025-07-06 21:16:01.039517-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://CastleLevelPainting (id=10)
2025-07-06 21:16:01.039551-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x10170d090, w=96, h=96, file=asset://CastleLevelPainting
2025-07-06 21:16:01.039584-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: mainmenu/RatKingPainting.png
2025-07-06 21:16:01.039614-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=mainmenu/RatKingPainting.png, directory=mainmenu, baseName=mainmenu/RatKingPainting
2025-07-06 21:16:01.039639-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory mainmenu is in asset catalog list
2025-07-06 21:16:01.039664-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://RatKingPainting
2025-07-06 21:16:01.039691-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://RatKingPainting
2025-07-06 21:16:01.040179-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://RatKingPainting (id=11)
2025-07-06 21:16:01.040207-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x10170d210, w=96, h=96, file=asset://RatKingPainting
2025-07-06 21:16:01.040251-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: ui/volumemeterempty.png
2025-07-06 21:16:01.040313-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=ui/volumemeterempty.png, directory=ui, baseName=ui/volumemeterempty
2025-07-06 21:16:01.040340-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Directory ui is in asset catalog list
2025-07-06 21:16:01.040362-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: Returning asset catalog path: asset://volumemeterempty
2025-07-06 21:16:01.040389-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: fileName=asset://volumemeterempty
2025-07-06 21:16:01.040937-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [INFO] Loaded and cached new texture for asset://volumemeterempty (id=12)
2025-07-06 21:16:01.040969-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [EXTRA LOG] LoadTexture_iOS: SUCCESS texture=0x10170a090, w=61, h=32, file=asset://volumemeterempty
2025-07-06 21:16:01.041003-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath called with: ui/volumemeterfull.png
2025-07-06 21:16:01.041031-0500 0x5735f4   Default     0x0                  88611  0    FloppyTurd: [DEBUG] GetResourcePath: relativePath=ui/volumemeterfull.png, directory=ui, baseName=ui/volumemeterfull
